ip,classification,Harmless,Malicious,Suspicious,ASN
111.173.80.217,malicious,64,3,1,148981
111.173.83.161,malicious,58,8,2,148981
111.179.161.240,malicious,64,2,0,4134
111.180.193.150,malicious,64,1,1,148981
111.198.222.34,malicious,64,3,1,4808
111.198.38.168,malicious,62,3,1,4808
111.20.101.112,malicious,63,2,0,9808
111.20.101.125,malicious,61,3,1,9808
111.20.101.27,malicious,63,3,1,9808
111.20.101.47,malicious,63,2,1,9808
111.202.223.198,malicious,62,4,1,4808
111.202.223.200,malicious,60,5,1,4808
111.202.223.202,malicious,60,6,0,4808
111.202.223.203,malicious,63,2,1,4808
111.202.223.205,malicious,59,5,2,4808
111.206.189.33,malicious,61,6,1,4808
111.21.60.2,malicious,63,2,0,9808
111.21.60.3,malicious,63,1,2,9808
111.22.48.226,malicious,61,4,2,56047
111.225.216.67,malicious,62,3,2,58539
111.227.76.100,malicious,62,3,1,4134
111.229.10.254,malicious,62,4,2,45090
111.229.117.70,malicious,64,1,1,45090
111.229.132.25,malicious,63,2,1,45090
111.229.132.53,malicious,63,4,0,45090
111.229.184.43,malicious,62,4,1,45090
111.229.184.59,malicious,63,2,1,45090
111.229.23.20,malicious,63,3,2,45090
111.229.79.37,malicious,63,3,1,45090
111.230.107.112,malicious,60,6,2,45090
111.230.14.38,malicious,63,3,1,45090
111.230.239.117,malicious,62,3,1,45090
111.230.61.203,malicious,62,3,1,45090
111.23.28.75,malicious,63,3,1,56047
111.249.0.175,malicious,64,2,0,3462
111.252.241.200,malicious,65,2,0,3462
111.26.94.226,malicious,59,9,1,134810
111.30.98.26,malicious,59,5,1,38019
111.33.112.162,malicious,63,3,0,38019
111.40.55.168,malicious,0,0,0,132525
111.4.58.108,malicious,58,7,1,9808
111.43.19.99,malicious,62,5,1,132525
111.44.158.197,malicious,60,9,1,9808
111.53.58.173,malicious,63,4,0,56042
111.59.112.125,malicious,0,0,0,9808
111.59.196.59,malicious,63,3,2,9808
111.63.22.72,malicious,60,6,1,24547
111.67.201.245,malicious,62,3,1,4808
111.67.206.222,malicious,62,3,1,4808
111.75.167.119,malicious,60,6,0,4134
111.8.142.74,malicious,64,1,1,56047
111.89.6.51,malicious,63,4,1,2514
111.9.100.224,malicious,62,4,1,9808
111.9.22.120,malicious,65,1,0,9808
111.91.178.170,malicious,61,4,0,38673
111.93.56.206,malicious,55,13,1,45820
111.96.2.14,malicious,63,4,0,2516
112.101.75.36,malicious,63,3,1,17897
112.109.248.7,malicious,61,5,1,4837
112.109.92.70,malicious,62,6,0,55309
112.11.200.158,malicious,61,6,1,56041
112.11.222.209,malicious,59,9,0,56041
112.116.69.222,malicious,64,1,1,4134
112.117.211.75,malicious,63,1,0,134765
112.118.49.45,malicious,63,3,1,4760
112.120.164.95,malicious,64,2,2,4760
112.12.162.146,malicious,65,1,0,56041
112.12.86.74,malicious,64,3,0,56041
112.124.10.47,malicious,65,1,1,37963
112.124.28.49,malicious,61,4,2,37963
112.124.33.248,malicious,63,2,1,37963
112.124.66.173,malicious,64,2,1,37963
112.134.201.111,malicious,62,4,0,9329
112.140.147.24,malicious,65,0,1,38424
112.140.30.164,malicious,64,4,0,10010
112.146.71.163,malicious,65,2,0,17858
112.15.135.50,malicious,63,4,0,56041
112.15.65.41,malicious,61,5,1,56041
112.153.85.64,malicious,56,10,1,17858
112.16.185.112,malicious,60,5,2,56041
112.161.213.170,malicious,64,3,0,4766
112.161.79.63,malicious,63,4,1,4766
112.162.161.163,malicious,51,16,0,4766
112.163.214.174,malicious,61,6,1,4766
112.164.3.229,malicious,56,11,1,4766
112.166.10.205,malicious,54,14,0,4766
112.166.34.219,malicious,61,5,2,4766
112.168.27.14,malicious,54,12,1,4766
112.169.151.146,malicious,52,15,0,4766
112.169.43.49,malicious,62,3,1,4766
112.17.44.124,malicious,61,6,0,56041
112.173.125.118,malicious,52,15,1,4766
112.173.174.97,malicious,53,15,0,4766
112.18.26.11,malicious,63,4,0,9808
112.184.144.231,malicious,58,8,1,4766
112.185.10.38,malicious,53,13,2,4766
112.186.198.235,malicious,57,11,2,4766
112.187.40.175,malicious,56,12,0,4766
112.192.20.25,malicious,59,6,1,4837
112.198.238.11,malicious,63,3,1,132199
112.199.99.242,malicious,63,2,0,9658
112.2.5.121,malicious,60,6,0,56046
112.213.121.208,malicious,61,5,0,64050
112.213.87.154,malicious,61,6,0,45544
112.217.193.123,malicious,63,3,1,3786
112.218.105.203,malicious,66,1,0,3786
112.219.109.156,malicious,57,11,1,3786
112.221.226.108,malicious,61,6,1,3786
112.223.87.162,malicious,56,9,1,3786
112.224.142.133,malicious,64,1,1,4837
112.224.144.108,malicious,66,0,1,4837
112.224.144.181,malicious,64,1,1,4837
112.224.144.3,malicious,65,1,0,4837
112.226.34.7,malicious,64,3,1,4837
112.237.167.194,malicious,55,15,1,4837
112.245.49.144,malicious,65,1,1,4837
112.248.125.241,malicious,57,13,0,4837
112.248.176.137,malicious,63,2,1,4837
112.26.45.227,malicious,59,8,2,9808
112.26.45.228,malicious,61,5,2,9808
112.27.121.90,malicious,62,5,0,9808
112.27.12.30,malicious,63,4,0,9808
112.27.170.32,malicious,64,2,2,9808
112.28.24.137,malicious,60,5,1,9808
112.29.234.179,malicious,61,5,1,9808
112.29.93.179,malicious,62,4,0,9808
112.4.71.246,malicious,56,13,1,56046
112.44.126.181,malicious,65,1,2,9808
112.44.222.90,malicious,62,3,1,9808
112.46.64.210,malicious,65,1,1,9808
112.46.68.195,malicious,64,3,0,9808
112.46.68.203,malicious,65,1,0,9808
112.48.19.47,malicious,66,1,0,9808
112.50.216.29,malicious,65,1,2,9808
112.5.1.113,malicious,64,1,0,9808
112.53.80.197,malicious,63,4,0,24444
112.6.212.233,malicious,58,10,0,24444
112.6.229.36,malicious,60,5,2,24444
112.6.24.66,malicious,64,2,2,24444
112.64.40.241,malicious,62,3,1,17621
112.65.255.66,malicious,62,4,1,138421
112.66.151.82,malicious,64,2,0,4134
112.66.152.28,malicious,64,1,1,4134
112.66.235.137,malicious,64,2,0,4134
112.66.236.175,malicious,65,1,0,4134
112.66.238.7,malicious,64,2,0,4134
112.73.93.37,malicious,65,0,1,23650
112.74.109.165,malicious,60,4,1,37963
112.74.113.120,malicious,61,7,1,37963
112.74.115.55,malicious,60,6,2,37963
112.74.34.150,malicious,63,4,0,37963
112.74.39.28,malicious,61,5,1,37963
112.74.43.235,malicious,61,6,0,37963
112.74.54.192,malicious,63,2,2,37963
112.74.97.21,malicious,61,5,2,37963
112.78.134.133,malicious,62,2,0,17451
112.78.184.36,malicious,59,6,1,17451
112.78.47.185,malicious,0,0,0,45302
112.91.74.12,malicious,63,3,1,17816
112.92.71.81,malicious,64,1,1,17816
112.94.97.111,malicious,65,1,1,17622
113.0.157.154,malicious,59,5,1,4837
113.0.67.250,malicious,60,9,0,4837
113.100.254.171,malicious,65,1,1,4134
113.100.98.142,malicious,64,1,1,4134
113.100.98.159,malicious,64,1,1,4134
113.1.205.248,malicious,64,1,1,4837
113.101.114.16,malicious,65,1,1,4134
113.102.160.66,malicious,62,4,0,4134
113.104.238.212,malicious,64,1,1,4134
113.105.113.69,malicious,60,5,2,4134
113.105.127.138,malicious,65,1,1,4134
113.105.90.148,malicious,59,7,1,4134
113.106.0.115,malicious,65,2,0,4134
113.106.88.74,malicious,61,4,2,4134
113.107.154.236,malicious,60,5,1,4134
113.110.172.28,malicious,65,1,0,4134
113.110.230.69,malicious,65,1,1,4134
113.11.129.218,malicious,57,7,1,9326
113.111.2.208,malicious,62,4,0,4134
113.111.246.155,malicious,0,0,0,4134
113.111.34.246,malicious,65,1,0,4134
113.116.118.39,malicious,64,2,0,4134
113.116.33.92,malicious,65,1,1,4134
113.116.40.85,malicious,62,3,1,4134
113.116.41.104,malicious,63,3,0,4134
113.117.105.209,malicious,61,3,1,4134
113.118.134.83,malicious,0,0,0,4134
113.118.92.123,malicious,65,2,0,4134
113.119.175.90,malicious,64,2,0,4134
113.120.129.219,malicious,62,5,2,4134
113.125.121.208,malicious,63,3,1,58519
113.125.181.81,malicious,60,6,2,58519
113.125.53.167,malicious,59,6,0,58519
113.128.195.233,malicious,62,5,0,4134
113.130.209.152,malicious,64,2,1,9845
113.130.212.3,malicious,62,3,2,9845
113.130.247.71,malicious,63,4,0,9845
113.13.161.31,malicious,62,3,1,4134
113.131.118.5,malicious,61,4,2,9697
113.131.125.143,malicious,61,5,1,9697
113.131.156.157,malicious,63,3,0,9697
113.131.156.188,malicious,61,5,1,9697
113.131.183.21,malicious,63,4,0,9697
113.131.183.4,malicious,63,2,0,9697
113.131.200.22,malicious,60,5,1,9697
113.131.200.28,malicious,62,3,1,9697
113.131.200.35,malicious,63,2,1,9697
113.131.201.13,malicious,62,4,2,9697
113.131.201.15,malicious,61,4,2,9697
113.131.201.9,malicious,63,2,1,9697
113.133.176.52,malicious,61,5,1,134768
113.135.192.25,malicious,57,8,2,4134
113.140.10.107,malicious,62,5,1,4134
113.14.6.8,malicious,65,1,1,4134
113.141.89.103,malicious,61,4,1,134768
113.142.54.103,malicious,62,4,1,134768
113.148.3.57,malicious,60,3,2,2516
113.15.113.39,malicious,64,2,0,4134
113.15.115.51,malicious,65,2,0,4134
113.160.112.4,malicious,64,2,0,45899
113.160.1.70,malicious,60,5,1,45899
113.161.25.125,malicious,56,12,1,45899
113.161.44.87,malicious,61,5,2,45899
113.161.50.14,malicious,64,3,0,45899
113.164.139.132,malicious,62,3,1,45899
113.164.176.150,malicious,60,6,0,45899
113.164.234.202,malicious,59,5,1,45899
113.166.92.5,malicious,62,4,1,45899
113.168.122.246,malicious,63,3,0,45899
113.169.52.32,malicious,63,3,0,45899
113.173.197.67,malicious,62,3,1,45899
113.175.158.65,malicious,63,3,0,45899
113.175.242.229,malicious,0,0,0,45899
113.176.123.43,malicious,58,5,2,45899
113.176.229.97,malicious,63,3,0,45899
113.176.97.252,malicious,61,6,1,45899
113.179.57.139,malicious,64,2,0,45899
113.181.107.228,malicious,62,3,1,45899
113.182.121.4,malicious,63,3,0,45899
113.183.80.25,malicious,63,3,1,45899
113.191.180.35,malicious,62,3,1,45899
113.191.73.192,malicious,63,4,1,45899
113.193.208.186,malicious,64,2,1,45528
113.194.178.16,malicious,59,6,0,4837
113.197.108.3,malicious,64,3,0,55699
113.200.137.115,malicious,59,6,0,4837
113.200.137.118,malicious,64,2,0,4837
113.200.137.19,malicious,62,4,1,4837
113.200.137.21,malicious,60,5,1,4837
113.200.137.4,malicious,60,6,0,4837
113.200.137.41,malicious,62,2,1,4837
113.200.137.44,malicious,64,1,1,4837
113.200.137.47,malicious,63,3,1,4837
113.200.137.71,malicious,63,2,0,4837
113.200.137.73,malicious,63,3,1,4837
113.200.137.77,malicious,63,3,0,4837
113.200.137.78,malicious,63,3,1,4837
113.200.137.91,malicious,63,3,1,4837
113.200.137.97,malicious,62,4,1,4837
113.200.202.132,malicious,62,5,2,4837
113.200.221.152,malicious,63,1,0,4837
113.200.98.17,malicious,61,6,0,4837
113.204.34.182,malicious,61,4,1,4837
113.221.72.91,malicious,63,3,0,4134
113.224.24.227,malicious,65,0,1,4837
113.23.96.220,malicious,62,3,1,18403
113.231.217.171,malicious,64,2,0,4837
113.232.214.9,malicious,64,1,1,4837
113.237.117.76,malicious,64,1,1,4837
113.240.227.123,malicious,61,5,1,4134
113.24.165.62,malicious,64,5,0,4134
113.24.166.199,malicious,66,1,0,4134
113.24.66.57,malicious,63,3,1,4134
113.249.172.179,malicious,64,2,0,4134
113.250.163.229,malicious,61,3,2,4134
113.26.230.175,malicious,65,2,1,4134
113.26.230.41,malicious,62,5,1,4134
113.26.86.72,malicious,62,5,0,4134
113.27.11.50,malicious,61,6,1,4134
113.30.150.23,malicious,57,12,0,36007
113.30.188.106,malicious,62,5,0,41436
113.30.188.58,malicious,62,5,0,41436
113.31.162.174,malicious,56,11,0,4811
113.4.89.20,malicious,64,2,0,4837
113.4.93.133,malicious,64,1,1,4837
113.5.152.237,malicious,65,0,1,4837
113.57.92.204,malicious,58,11,1,4837
113.61.242.221,malicious,59,6,1,17809
113.62.119.50,malicious,59,6,2,4134
113.62.160.110,malicious,61,6,0,4134
113.64.63.190,malicious,64,2,0,4134
113.66.12.204,malicious,62,3,1,4134
113.66.15.22,malicious,65,1,1,4134
113.74.181.4,malicious,65,1,1,4134
113.90.83.114,malicious,62,3,1,4134
113.9.2.70,malicious,64,1,0,4837
113.98.98.66,malicious,61,5,1,4134
114.103.186.248,malicious,63,4,0,4134
114.104.188.187,malicious,63,4,1,4134
114.112.43.83,malicious,61,5,1,23724
114.113.234.44,malicious,58,11,0,4808
114.113.237.171,malicious,63,3,1,4808
114.115.216.77,malicious,64,1,1,4808
114.119.32.82,malicious,62,4,1,17623
114.132.121.190,malicious,63,4,1,45090
114.132.187.20,malicious,61,6,0,45090
114.132.56.129,malicious,62,4,1,45090
114.134.188.252,malicious,64,1,1,142032
114.134.20.74,malicious,62,5,0,59162
114.146.206.243,malicious,65,2,0,4713
114.167.129.33,malicious,63,4,1,4713
114.199.250.106,malicious,64,2,0,7623
114.205.218.86,malicious,64,3,1,9318
114.217.51.183,malicious,59,6,1,4134
114.218.245.74,malicious,63,3,0,4134
114.219.241.37,malicious,64,2,0,140292
114.220.44.164,malicious,64,1,1,4134
114.220.85.105,malicious,63,2,1,4134
114.221.201.10,malicious,64,1,1,4134
114.224.194.141,malicious,63,4,0,4134
114.226.60.144,malicious,65,2,0,4134
114.227.61.201,malicious,64,2,0,4134
114.228.101.64,malicious,64,2,0,4134
114.228.73.170,malicious,63,4,1,4134
114.228.99.164,malicious,65,1,0,4134
114.239.74.95,malicious,63,4,0,4134
114.239.79.235,malicious,63,4,0,4134
114.246.8.124,malicious,65,1,1,4808
114.246.9.18,malicious,59,6,2,4808
114.251.188.229,malicious,62,4,1,4808
114.251.251.92,malicious,64,3,0,4808
114.26.21.187,malicious,64,2,0,3462
114.26.44.109,malicious,64,2,0,3462
114.29.40.62,malicious,65,1,1,38669
114.32.230.136,malicious,61,5,0,3462
114.32.232.213,malicious,63,2,1,3462
114.33.11.235,malicious,60,5,0,3462
114.33.132.26,malicious,66,0,2,3462
114.33.175.52,malicious,59,11,0,3462
114.34.141.25,malicious,0,0,0,3462
114.34.145.40,malicious,56,12,1,3462
114.34.157.19,malicious,62,5,0,3462
114.34.33.75,malicious,65,1,0,3462
114.34.8.79,malicious,64,3,1,3462
114.35.52.89,malicious,61,4,2,3462
114.35.88.158,malicious,57,10,2,3462
114.41.90.184,malicious,64,2,0,3462
114.41.97.225,malicious,59,7,0,3462
114.45.63.10,malicious,0,0,0,3462
114.45.8.170,malicious,63,3,0,3462
114.55.165.8,malicious,63,3,2,37963
114.55.178.51,malicious,65,0,1,37963
114.55.237.250,malicious,61,6,1,37963
114.55.247.109,malicious,63,3,2,37963
114.55.7.36,malicious,62,5,0,37963
114.55.93.36,malicious,63,2,3,37963
114.67.251.110,malicious,64,1,1,4808
114.67.95.0,malicious,62,4,1,4812
114.7.145.2,malicious,64,1,1,4761
114.7.213.253,malicious,56,11,0,4761
114.76.207.247,malicious,63,3,0,4804
114.80.222.226,malicious,61,4,1,4812
114.84.59.86,malicious,65,1,1,4812
115.124.86.212,malicious,60,4,1,38511
115.124.94.188,malicious,63,3,1,38511
115.127.200.6,malicious,59,5,2,24342
115.134.17.101,malicious,62,7,0,4788
115.146.123.214,malicious,65,2,3,38732
115.159.202.29,malicious,64,3,1,45090
115.159.211.33,malicious,60,6,1,45090
115.159.79.124,malicious,47,0,0,45090
115.159.91.36,malicious,63,4,1,45090
115.159.92.212,malicious,61,4,1,45090
115.160.131.194,malicious,62,2,0,9381
115.186.188.139,malicious,62,3,1,23674
115.192.7.173,malicious,64,1,1,4134
115.192.7.73,malicious,64,1,1,4134
115.195.176.100,malicious,62,4,0,4134
115.196.132.55,malicious,65,1,0,4134
115.199.252.164,malicious,64,1,1,4134
115.210.146.10,malicious,64,2,0,4134
115.221.104.93,malicious,64,1,1,4134
115.221.234.169,malicious,62,3,1,4134
115.221.235.26,malicious,65,2,0,4134
115.226.132.119,malicious,64,1,1,4134
115.231.255.174,malicious,63,4,1,4134
115.236.61.163,malicious,61,6,1,4134
115.244.185.118,malicious,62,3,1,55836
115.246.244.139,malicious,65,1,1,55836
115.41.59.43,malicious,63,5,1,10066
115.50.248.11,malicious,60,6,0,4837
115.55.153.209,malicious,64,1,1,4837
115.84.76.9,malicious,62,5,1,9873
115.86.237.245,malicious,64,2,0,17598
115.94.26.70,malicious,62,3,2,3786
115.96.27.126,malicious,60,4,2,17488
115.97.255.48,malicious,55,10,1,17488
116.10.133.8,malicious,65,1,0,4134
116.10.18.26,malicious,63,3,0,4134
116.107.176.22,malicious,65,1,1,7552
116.112.111.169,malicious,65,1,1,4837
116.112.44.234,malicious,64,2,1,4837
116.113.134.241,malicious,64,1,1,139007
116.113.169.152,malicious,64,1,1,4837
116.114.187.2,malicious,65,0,1,4837
116.116.185.191,malicious,64,1,1,4837
116.116.188.87,malicious,66,0,1,4837
116.12.226.222,malicious,59,6,1,3758
116.124.87.223,malicious,63,4,0,9318
116.136.233.223,malicious,65,1,1,4837
116.138.157.40,malicious,64,1,1,4837
116.14.128.155,malicious,64,1,1,9506
116.142.69.42,malicious,60,5,2,4837
116.142.76.129,malicious,62,4,2,4837
116.15.140.30,malicious,62,5,0,9506
116.153.1.110,malicious,59,9,0,4837
116.162.80.230,malicious,57,9,2,4837
116.169.60.38,malicious,62,2,2,4837
116.171.219.103,malicious,63,4,0,4837
116.19.125.199,malicious,64,2,0,4134
116.196.104.170,malicious,61,4,4,4808
116.196.109.74,malicious,63,1,2,4808
116.197.133.25,malicious,60,4,1,58369
116.198.45.66,malicious,62,3,2,4808
116.198.47.110,malicious,65,1,1,4808
116.204.119.69,malicious,62,3,1,55990
116.206.231.30,malicious,61,5,2,133480
116.206.239.114,malicious,59,5,2,4787
116.207.75.152,malicious,64,1,1,4134
116.228.233.93,malicious,64,1,1,4812
116.228.74.226,malicious,61,4,2,4812
116.228.84.22,malicious,59,6,1,4812
116.234.224.199,malicious,60,5,0,4812
116.236.232.169,malicious,63,4,0,4812
116.237.171.166,malicious,64,2,0,4812
116.24.64.4,malicious,65,2,0,4134
116.248.172.177,malicious,64,1,1,4134
116.248.172.57,malicious,62,3,1,4134
116.248.88.225,malicious,59,4,2,4134
116.253.215.62,malicious,64,2,1,137693
116.30.158.152,malicious,65,0,1,4134
116.30.229.248,malicious,65,2,0,4134
116.31.233.36,malicious,62,5,1,4134
116.48.12.163,malicious,65,0,1,4760
116.48.14.62,malicious,65,0,1,4760
116.5.85.223,malicious,64,1,1,4134
116.55.229.234,malicious,59,5,1,134765
116.55.243.103,malicious,59,6,1,134765
116.55.243.36,malicious,62,4,1,134765
116.58.254.36,malicious,64,1,1,131090
116.6.216.50,malicious,64,3,0,4809
116.62.115.156,malicious,61,5,1,37963
116.62.134.89,malicious,63,3,1,37963
116.62.150.129,malicious,59,9,0,37963
116.62.161.126,malicious,61,5,1,37963
116.62.231.151,malicious,61,5,1,37963
116.62.33.153,malicious,63,3,1,37963
116.62.35.229,malicious,64,1,1,37963
116.62.60.22,malicious,66,0,1,37963
116.62.79.137,malicious,61,4,3,37963
116.63.171.17,malicious,64,1,1,58519
116.70.236.181,malicious,62,4,2,4685
116.88.141.151,malicious,63,4,1,55430
116.88.176.49,malicious,65,0,1,55430
116.88.31.75,malicious,65,1,1,55430
116.90.225.54,malicious,63,4,1,24550
117.1.121.91,malicious,64,2,0,7552
117.102.109.34,malicious,61,4,1,17451
117.102.211.7,malicious,65,1,1,2514
117.103.168.46,malicious,0,0,0,38506
117.107.140.90,malicious,61,5,2,4847
117.107.159.130,malicious,62,3,2,4847
117.107.165.6,malicious,63,5,1,4847
117.118.0.70,malicious,62,5,1,4847
117.132.12.6,malicious,61,3,2,24444
117.133.21.114,malicious,62,5,0,56048
117.139.78.112,malicious,57,10,1,9808
117.139.78.253,malicious,60,8,0,9808
117.143.63.222,malicious,59,8,2,24400
117.145.22.214,malicious,59,5,2,9808
117.156.94.111,malicious,59,5,2,9808
117.157.119.70,malicious,53,13,1,9808
117.158.134.229,malicious,56,11,1,24445
117.158.62.67,malicious,61,3,3,24445
117.158.62.81,malicious,62,3,3,24445
117.172.221.178,malicious,60,4,1,9808
117.175.160.70,malicious,61,5,1,9808
117.176.241.48,malicious,64,1,1,9808
117.18.15.88,malicious,59,8,3,64050
117.187.168.20,malicious,62,5,0,9808
117.189.15.244,malicious,65,1,1,9808
117.192.165.145,malicious,64,2,0,9829
117.201.32.164,malicious,64,1,1,9829
117.201.36.73,malicious,64,1,1,9829
117.203.225.212,malicious,0,0,0,9829
117.204.8.209,malicious,0,0,0,9829
117.216.143.34,malicious,63,4,1,9829
117.222.44.108,malicious,62,3,1,9829
117.223.1.21,malicious,64,1,1,9829
117.23.164.155,malicious,60,4,1,4134
117.23.5.151,malicious,61,5,1,134768
117.236.109.243,malicious,63,3,0,9829
117.239.205.222,malicious,60,6,1,9829
117.239.210.100,malicious,62,4,1,9829
117.239.225.245,malicious,62,3,2,9829
117.240.15.66,malicious,61,5,1,9829
117.242.164.70,malicious,62,3,1,9829
117.242.176.230,malicious,61,6,2,9829
117.242.213.164,malicious,64,1,1,9829
117.244.252.179,malicious,63,1,1,9829
117.252.102.132,malicious,65,0,1,9829
117.252.99.84,malicious,64,1,1,9829
117.255.13.232,malicious,64,1,1,9829
117.255.52.213,malicious,64,0,0,9829
117.26.208.41,malicious,59,8,0,4134
117.30.116.52,malicious,0,0,0,4134
117.30.232.20,malicious,63,2,1,4134
117.33.162.243,malicious,63,3,1,134768
117.33.181.213,malicious,62,4,1,134768
117.33.249.72,malicious,59,5,2,4835
117.35.25.154,malicious,60,4,2,4134
117.41.165.40,malicious,59,6,0,134238
117.50.142.171,malicious,65,1,1,4808
117.50.159.225,malicious,62,4,1,4808
117.50.163.115,malicious,61,4,3,4808
117.50.178.61,malicious,62,4,2,4808
117.53.154.229,malicious,61,5,0,46015
117.62.118.109,malicious,60,9,1,4134
117.62.207.10,malicious,64,2,2,134756
117.62.58.42,malicious,60,8,1,140292
117.62.59.52,malicious,63,4,1,140292
117.63.113.118,malicious,65,1,0,4134
117.63.148.147,malicious,64,1,1,4134
117.63.154.189,malicious,64,1,1,4134
117.63.201.47,malicious,63,3,0,4134
117.63.38.161,malicious,64,2,0,4134
