ip,classification,Harmless,Malicious,Suspicious
45.117.80.21,malicious,0,0,0
45.118.133.34,malicious,0,0,0
45.118.144.87,malicious,60,6,1
45.119.84.99,malicious,63,1,0
45.122.123.84,malicious,60,5,1
45.128.145.93,malicious,62,3,0
45.128.232.109,malicious,54,16,0
45.128.232.115,malicious,63,4,0
45.128.232.118,malicious,60,6,1
45.128.232.121,malicious,51,18,0
45.128.232.122,malicious,58,9,0
45.128.232.125,malicious,56,14,1
45.128.232.126,malicious,59,7,2
45.128.232.137,malicious,61,5,2
45.128.232.140,malicious,55,15,0
45.128.232.166,malicious,58,10,1
45.128.232.173,malicious,64,3,1
45.128.232.183,malicious,54,14,0
45.128.232.184,malicious,56,10,2
45.128.232.252,malicious,63,4,2
45.128.232.62,malicious,46,22,0
45.128.232.63,malicious,63,4,0
45.128.232.84,malicious,53,14,1
45.130.58.19,malicious,60,4,1
45.131.64.121,malicious,60,6,1
45.132.194.5,malicious,66,0,1
45.134.144.113,malicious,57,11,1
45.134.144.238,malicious,56,11,2
45.134.144.249,malicious,54,14,0
45.134.212.100,malicious,60,5,2
45.134.225.250,malicious,55,14,1
45.137.68.56,malicious,64,1,0
45.139.10.7,malicious,63,1,0
45.140.141.254,malicious,0,0,0
45.14.226.38,malicious,62,3,0
45.143.9.138,malicious,56,11,2
45.143.9.142,malicious,64,1,1
45.145.164.138,malicious,63,3,2
45.145.166.249,malicious,63,1,0
45.147.250.208,malicious,56,11,1
45.147.250.222,malicious,54,11,0
45.147.250.233,malicious,55,12,0
45.148.10.241,malicious,58,8,1
45.148.10.81,malicious,52,15,1
45.15.167.49,malicious,61,7,2
45.151.181.170,malicious,63,1,2
45.151.181.171,malicious,61,6,1
45.151.181.173,malicious,63,3,0
45.151.181.194,malicious,58,6,1
45.151.181.195,malicious,63,1,2
45.151.181.196,malicious,61,3,3
45.151.181.198,malicious,63,1,2
45.151.181.199,malicious,63,1,2
45.151.181.201,malicious,61,4,1
45.155.207.136,malicious,0,0,0
45.155.91.23,malicious,57,11,1
45.155.91.238,malicious,60,8,1
45.155.91.29,malicious,56,12,0
45.155.91.75,malicious,63,5,0
45.155.91.99,malicious,61,6,0
45.156.128.10,malicious,59,8,0
45.156.128.11,malicious,60,6,0
45.156.128.12,malicious,55,12,0
45.156.128.14,malicious,62,5,0
45.156.128.15,malicious,60,6,0
45.156.128.16,malicious,60,8,0
45.156.128.18,malicious,56,11,0
45.156.128.19,malicious,55,14,1
45.156.128.2,malicious,54,14,1
45.156.128.20,malicious,57,10,1
45.156.128.21,malicious,56,12,0
45.156.128.22,malicious,54,13,0
45.156.128.23,malicious,54,14,1
45.156.128.24,malicious,53,14,1
45.156.128.26,malicious,57,12,0
45.156.128.27,malicious,54,15,0
45.156.128.28,malicious,55,12,1
45.156.128.29,malicious,58,11,0
45.156.128.30,malicious,52,14,0
45.156.128.31,malicious,56,12,0
45.156.128.32,malicious,53,15,0
45.156.128.33,malicious,58,11,0
45.156.128.34,malicious,58,11,0
45.156.128.35,malicious,52,15,1
45.156.128.36,malicious,55,13,1
45.156.128.4,malicious,62,6,0
45.156.128.5,malicious,60,6,0
45.156.128.7,malicious,56,12,1
45.156.128.8,malicious,60,8,0
45.156.128.9,malicious,58,8,0
45.156.129.10,malicious,60,8,0
45.156.129.11,malicious,60,6,0
45.156.129.12,malicious,53,15,0
45.156.129.13,malicious,61,8,0
45.156.129.14,malicious,59,6,0
45.156.129.15,malicious,61,8,0
45.156.129.16,malicious,61,8,0
45.156.129.17,malicious,52,16,1
45.156.129.18,malicious,54,14,1
45.156.129.19,malicious,56,13,0
45.156.129.2,malicious,53,14,1
45.156.129.20,malicious,53,14,1
45.156.129.21,malicious,54,14,1
45.156.129.22,malicious,54,14,1
45.156.129.23,malicious,58,11,0
45.156.129.24,malicious,53,14,1
45.156.129.25,malicious,55,11,0
45.156.129.26,malicious,54,13,0
45.156.129.27,malicious,54,15,0
45.156.129.28,malicious,58,12,0
45.156.129.29,malicious,56,13,0
45.156.129.3,malicious,63,6,0
45.156.129.31,malicious,56,12,1
45.156.129.32,malicious,53,16,0
45.156.129.33,malicious,57,11,0
45.156.129.34,malicious,53,15,0
45.156.129.35,malicious,55,14,0
45.156.129.36,malicious,54,13,0
45.156.129.4,malicious,63,6,0
45.156.129.5,malicious,64,5,0
45.156.129.6,malicious,61,6,0
45.156.129.7,malicious,53,14,1
45.156.129.8,malicious,59,8,0
45.156.129.9,malicious,62,6,0
45.157.130.122,malicious,63,4,1
45.157.232.50,malicious,64,1,0
45.157.232.51,malicious,64,1,0
45.163.195.49,malicious,52,16,1
45.166.16.139,malicious,64,1,0
45.171.182.165,malicious,0,0,0
45.173.134.46,malicious,63,2,2
45.176.5.28,malicious,61,6,1
45.178.248.209,malicious,63,4,1
45.181.233.179,malicious,0,0,0
45.181.235.239,malicious,0,0,0
45.182.30.135,malicious,66,1,1
45.184.110.206,malicious,0,0,0
45.186.203.23,malicious,57,10,2
45.187.169.89,malicious,57,9,1
45.187.207.89,malicious,64,1,0
45.189.112.70,malicious,61,4,1
45.189.37.31,malicious,64,0,0
45.190.124.34,malicious,61,3,1
45.190.46.53,malicious,51,17,0
45.19.21.121,malicious,60,6,1
45.191.180.35,malicious,63,2,1
45.227.254.48,malicious,53,16,1
45.227.254.49,malicious,53,14,1
45.227.254.8,malicious,53,15,1
45.228.254.63,malicious,61,3,1
45.229.215.83,malicious,0,0,0
45.229.52.150,malicious,63,2,1
45.230.27.199,malicious,62,4,1
45.235.44.42,malicious,0,0,0
45.238.210.254,malicious,59,5,2
45.238.228.131,malicious,0,0,0
45.239.44.226,malicious,65,2,0
45.239.83.86,malicious,0,0,0
45.240.93.44,malicious,0,0,0
45.245.59.28,malicious,59,10,1
45.249.168.233,malicious,62,5,0
45.249.246.199,malicious,61,6,0
45.250.231.106,malicious,62,5,0
45.251.104.126,malicious,62,4,1
45.27.176.225,malicious,0,0,0
45.33.105.182,malicious,60,8,0
45.33.105.76,malicious,59,7,0
45.33.110.79,malicious,60,8,0
45.33.111.148,malicious,0,0,0
45.33.20.17,malicious,65,3,1
45.33.20.36,malicious,63,4,0
45.33.34.200,malicious,60,6,2
45.33.40.18,malicious,60,8,0
45.33.42.25,malicious,61,5,0
45.33.46.249,malicious,57,10,0
45.33.52.85,malicious,59,8,0
45.33.78.24,malicious,60,5,0
45.33.78.70,malicious,56,10,0
45.33.83.115,malicious,59,6,0
45.33.84.124,malicious,56,10,0
45.33.89.53,malicious,57,9,0
45.33.94.76,malicious,59,6,0
45.33.95.64,malicious,56,9,0
45.42.160.6,malicious,0,0,0
45.43.33.210,malicious,60,5,0
45.45.21.155,malicious,64,1,0
45.55.0.12,malicious,62,5,0
45.55.0.31,malicious,57,12,0
45.55.0.36,malicious,60,8,0
45.55.0.39,malicious,56,12,0
45.55.0.40,malicious,58,11,1
45.55.0.41,malicious,61,8,0
45.55.0.42,malicious,57,11,0
45.55.0.43,malicious,59,8,0
45.55.0.6,malicious,60,8,0
45.55.0.9,malicious,55,12,0
45.55.128.76,malicious,0,0,0
45.55.133.107,malicious,0,0,0
45.55.133.191,malicious,0,0,0
45.55.133.84,malicious,0,0,0
45.55.43.154,malicious,0,0,0
45.55.44.170,malicious,0,0,0
45.55.65.92,malicious,57,9,0
45.55.67.109,malicious,0,0,0
45.55.68.163,malicious,62,2,1
45.55.68.44,malicious,63,1,0
45.55.69.145,malicious,0,0,0
45.55.69.93,malicious,0,0,0
45.56.111.60,malicious,58,9,0
45.56.122.196,malicious,0,0,0
45.56.83.149,malicious,61,7,0
45.56.84.110,malicious,60,8,0
45.56.85.254,malicious,61,6,0
45.64.186.216,malicious,62,4,1
45.65.223.185,malicious,0,0,0
45.70.163.192,malicious,65,1,0
45.70.163.196,malicious,61,3,0
45.70.163.197,malicious,63,2,1
45.7.196.55,malicious,61,6,1
45.7.33.29,malicious,63,4,1
45.79.103.23,malicious,60,8,0
45.79.104.47,malicious,59,10,0
45.79.109.130,malicious,57,12,0
45.79.109.236,malicious,57,12,0
45.79.109.4,malicious,60,8,0
45.79.110.218,malicious,59,8,0
45.79.111.185,malicious,65,5,1
45.79.114.248,malicious,61,4,1
45.79.132.41,malicious,57,9,0
45.79.134.151,malicious,61,9,0
45.79.134.23,malicious,63,4,0
45.79.134.36,malicious,62,5,0
45.79.145.120,malicious,56,12,1
45.79.152.181,malicious,64,4,2
45.79.152.243,malicious,61,9,1
45.79.153.51,malicious,62,5,0
45.79.153.72,malicious,56,10,0
45.79.171.108,malicious,59,12,1
45.79.177.245,malicious,56,10,0
45.79.191.178,malicious,57,9,0
45.79.225.32,malicious,58,9,0
45.79.67.140,malicious,60,6,0
45.79.82.114,malicious,57,12,0
45.79.83.159,malicious,54,14,1
45.79.92.218,malicious,60,9,0
45.79.98.252,malicious,61,5,1
45.81.34.168,malicious,62,2,2
45.81.34.171,malicious,63,3,3
45.81.34.181,malicious,61,3,3
45.81.34.184,malicious,63,1,2
45.81.34.186,malicious,63,3,3
45.82.251.235,malicious,64,1,0
45.83.64.10,malicious,59,6,3
45.83.64.100,malicious,61,5,2
45.83.64.106,malicious,61,5,2
45.83.64.108,malicious,58,8,2
45.83.64.11,malicious,61,4,2
45.83.64.110,malicious,60,5,2
45.83.64.112,malicious,61,5,2
45.83.64.114,malicious,57,9,1
45.83.64.116,malicious,60,6,0
45.83.64.118,malicious,59,6,1
45.83.64.119,malicious,59,6,2
45.83.64.124,malicious,59,6,1
45.83.64.125,malicious,60,5,1
45.83.64.127,malicious,60,5,1
45.83.64.13,malicious,61,5,0
45.83.64.132,malicious,59,5,1
45.83.64.134,malicious,61,4,1
45.83.64.14,malicious,58,8,1
45.83.64.144,malicious,57,8,1
45.83.64.145,malicious,59,6,2
45.83.64.149,malicious,57,6,1
45.83.64.150,malicious,58,8,1
45.83.64.156,malicious,61,5,0
45.83.64.165,malicious,58,9,1
45.83.64.167,malicious,60,6,1
45.83.64.169,malicious,60,5,2
45.83.64.171,malicious,59,6,0
45.83.64.177,malicious,59,9,0
45.83.64.179,malicious,59,6,2
45.83.64.182,malicious,58,8,0
45.83.64.185,malicious,60,6,0
45.83.64.186,malicious,61,4,2
45.83.64.190,malicious,59,6,1
45.83.64.191,malicious,59,6,2
45.83.64.2,malicious,59,6,2
45.83.64.20,malicious,61,6,0
45.83.64.203,malicious,59,5,1
45.83.64.204,malicious,59,6,2
45.83.64.207,malicious,59,6,1
45.83.64.213,malicious,60,5,1
45.83.64.214,malicious,59,6,2
45.83.64.217,malicious,61,7,0
45.83.64.218,malicious,57,8,2
45.83.64.220,malicious,59,6,2
45.83.64.227,malicious,58,7,1
45.83.64.230,malicious,60,5,1
45.83.64.231,malicious,58,6,1
45.83.64.232,malicious,59,6,2
45.83.64.235,malicious,59,6,2
45.83.64.240,malicious,57,8,1
45.83.64.249,malicious,60,6,2
45.83.64.25,malicious,61,4,2
45.83.64.251,malicious,59,6,2
45.83.64.252,malicious,58,7,1
45.83.64.254,malicious,59,5,2
45.83.64.26,malicious,60,6,1
45.83.64.31,malicious,60,6,2
45.83.64.37,malicious,60,6,0
45.83.64.41,malicious,61,5,1
45.83.64.44,malicious,59,6,1
45.83.64.5,malicious,58,8,0
45.83.64.50,malicious,63,2,1
45.83.64.51,malicious,59,6,2
45.83.64.52,malicious,58,6,3
45.83.64.53,malicious,61,4,1
45.83.64.65,malicious,60,6,1
45.83.64.68,malicious,59,5,1
45.83.64.69,malicious,58,7,1
45.83.64.70,malicious,60,5,2
45.83.64.80,malicious,61,4,1
45.83.64.81,malicious,58,8,2
45.83.64.88,malicious,60,5,1
45.83.64.90,malicious,59,6,2
45.83.64.93,malicious,58,8,2
45.83.65.10,malicious,60,6,1
45.83.65.101,malicious,59,6,2
45.83.65.102,malicious,59,7,1
45.83.65.103,malicious,58,7,1
45.83.65.116,malicious,58,7,1
45.83.65.12,malicious,60,5,2
45.83.65.120,malicious,59,6,2
45.83.65.122,malicious,60,5,2
45.83.65.124,malicious,61,4,2
45.83.65.127,malicious,57,9,2
45.83.65.128,malicious,59,7,0
45.83.65.129,malicious,56,10,2
45.83.65.130,malicious,56,9,2
45.83.65.132,malicious,59,8,1
45.83.65.135,malicious,60,5,1
45.83.65.136,malicious,60,5,1
45.83.65.138,malicious,59,6,2
45.83.65.14,malicious,60,5,1
45.83.65.142,malicious,60,5,1
45.83.65.144,malicious,60,5,2
45.83.65.146,malicious,60,6,1
45.83.65.147,malicious,59,6,2
45.83.65.149,malicious,60,6,2
45.83.65.15,malicious,58,8,0
45.83.65.153,malicious,61,4,2
45.83.65.157,malicious,61,6,2
45.83.65.159,malicious,60,5,2
45.83.65.161,malicious,60,5,2
45.83.65.165,malicious,56,9,2
45.83.65.166,malicious,59,6,2
45.83.65.170,malicious,59,6,2
45.83.65.173,malicious,59,5,2
45.83.65.174,malicious,59,6,0
45.83.65.175,malicious,60,6,1
45.83.65.176,malicious,61,5,1
45.83.65.177,malicious,58,6,1
45.83.65.178,malicious,59,6,2
45.83.65.181,malicious,56,9,1
45.83.65.183,malicious,55,14,1
45.83.65.185,malicious,60,5,1
45.83.65.188,malicious,59,6,2
45.83.65.189,malicious,59,6,2
45.83.65.190,malicious,60,5,2
45.83.65.191,malicious,60,5,1
45.83.65.192,malicious,61,4,0
45.83.65.194,malicious,60,5,1
45.83.65.199,malicious,57,9,1
45.83.65.200,malicious,58,9,1
45.83.65.207,malicious,60,4,1
45.83.65.213,malicious,57,8,2
45.83.65.22,malicious,56,9,2
45.83.65.222,malicious,60,5,2
45.83.65.230,malicious,58,7,2
45.83.65.231,malicious,57,9,1
45.83.65.232,malicious,60,5,1
45.83.65.234,malicious,60,5,1
45.83.65.236,malicious,61,5,2
45.83.65.24,malicious,62,3,1
45.83.65.240,malicious,59,4,2
45.83.65.242,malicious,59,6,1
45.83.65.251,malicious,61,5,2
45.83.65.252,malicious,61,4,2
45.83.65.253,malicious,60,5,2
45.83.65.3,malicious,61,4,1
45.83.65.43,malicious,56,10,2
45.83.65.47,malicious,59,6,2
45.83.65.48,malicious,62,3,1
45.83.65.5,malicious,59,6,1
45.83.65.52,malicious,58,7,2
45.83.65.56,malicious,60,5,2
45.83.65.57,malicious,58,6,2
45.83.65.58,malicious,60,6,2
45.83.65.59,malicious,60,5,2
45.83.65.60,malicious,59,5,2
45.83.65.74,malicious,59,6,1
45.83.65.8,malicious,60,5,2
45.83.65.81,malicious,60,5,2
45.83.65.89,malicious,59,6,1
45.83.65.90,malicious,59,6,2
45.83.65.91,malicious,59,6,1
45.83.65.96,malicious,59,5,2
45.83.65.98,malicious,59,6,1
45.83.66.0,malicious,60,5,2
45.83.66.10,malicious,60,5,2
45.83.66.100,malicious,59,6,1
45.83.66.102,malicious,60,5,1
45.83.66.106,malicious,60,5,2
45.83.66.113,malicious,60,6,1
45.83.66.114,malicious,61,4,2
45.83.66.115,malicious,59,7,2
45.83.66.119,malicious,56,8,1
45.83.66.12,malicious,63,4,1
45.83.66.122,malicious,60,4,2
45.83.66.126,malicious,59,6,1
45.83.66.131,malicious,61,5,1
45.83.66.141,malicious,61,4,2
45.83.66.154,malicious,59,6,2
45.83.66.155,malicious,59,6,2
45.83.66.156,malicious,59,7,1
45.83.66.157,malicious,58,6,1
45.83.66.16,malicious,60,6,0
45.83.66.160,malicious,59,6,2
45.83.66.162,malicious,60,6,2
45.83.66.175,malicious,59,6,1
45.83.66.177,malicious,59,6,1
45.83.66.178,malicious,61,4,2
45.83.66.179,malicious,58,7,2
45.83.66.181,malicious,56,9,1
45.83.66.183,malicious,57,8,3
45.83.66.184,malicious,60,5,2
45.83.66.185,malicious,61,4,1
45.83.66.189,malicious,58,7,2
45.83.66.19,malicious,57,8,1
45.83.66.190,malicious,59,6,2
45.83.66.195,malicious,63,3,2
45.83.66.197,malicious,59,5,1
45.83.66.2,malicious,62,5,0
45.83.66.20,malicious,59,7,0
45.83.66.200,malicious,59,6,2
45.83.66.202,malicious,59,6,2
45.83.66.208,malicious,58,6,1
45.83.66.209,malicious,59,6,1
45.83.66.215,malicious,59,6,2
45.83.66.216,malicious,59,6,1
45.83.66.217,malicious,61,4,2
45.83.66.221,malicious,60,4,2
45.83.66.222,malicious,59,5,2
45.83.66.224,malicious,59,6,1
45.83.66.227,malicious,59,7,1
45.83.66.229,malicious,61,4,2
45.83.66.230,malicious,58,7,1
45.83.66.231,malicious,59,6,2
45.83.66.232,malicious,60,5,2
45.83.66.235,malicious,61,4,0
45.83.66.238,malicious,58,8,1
45.83.66.239,malicious,60,6,1
45.83.66.240,malicious,60,6,0
45.83.66.242,malicious,59,7,2
45.83.66.246,malicious,58,8,1
45.83.66.29,malicious,60,4,2
45.83.66.30,malicious,60,4,2
45.83.66.33,malicious,59,6,1
45.83.66.35,malicious,60,5,1
45.83.66.36,malicious,60,5,2
45.83.66.39,malicious,57,9,1
45.83.66.41,malicious,57,8,1
45.83.66.45,malicious,60,6,1
45.83.66.46,malicious,59,6,2
45.83.66.47,malicious,60,5,0
45.83.66.49,malicious,59,6,1
45.83.66.53,malicious,60,6,1
45.83.66.57,malicious,57,10,2
45.83.66.59,malicious,60,5,3
45.83.66.65,malicious,58,8,0
45.83.66.66,malicious,60,4,2
45.83.66.69,malicious,59,6,1
45.83.66.72,malicious,58,8,0
45.83.66.76,malicious,61,4,1
45.83.66.88,malicious,60,7,2
45.83.66.95,malicious,60,5,1
45.83.66.97,malicious,59,6,1
45.83.66.99,malicious,57,8,2
45.83.67.100,malicious,59,6,2
45.83.67.101,malicious,56,10,2
45.83.67.103,malicious,61,4,2
45.83.67.114,malicious,59,6,1
45.83.67.12,malicious,60,5,1
45.83.67.120,malicious,59,6,1
45.83.67.122,malicious,60,6,1
45.83.67.124,malicious,59,6,2
45.83.67.133,malicious,60,6,0
45.83.67.134,malicious,58,7,2
45.83.67.136,malicious,57,7,1
45.83.67.145,malicious,60,6,2
45.83.67.147,malicious,60,5,1
45.83.67.152,malicious,59,6,2
45.83.67.156,malicious,59,6,2
45.83.67.158,malicious,56,9,2
45.83.67.160,malicious,60,5,2
45.83.67.168,malicious,62,3,2
45.83.67.177,malicious,60,6,2
45.83.67.178,malicious,59,6,2
45.83.67.179,malicious,61,6,1
45.83.67.181,malicious,60,5,1
45.83.67.184,malicious,60,6,0
45.83.67.191,malicious,59,7,0
45.83.67.197,malicious,58,7,2
45.83.67.201,malicious,60,6,0
45.83.67.202,malicious,62,3,1
45.83.67.205,malicious,60,5,2
45.83.67.21,malicious,61,5,2
45.83.67.213,malicious,60,5,1
45.83.67.215,malicious,60,6,1
45.83.67.217,malicious,62,4,2
45.83.67.218,malicious,59,7,1
45.83.67.219,malicious,58,8,0
45.83.67.231,malicious,60,6,0
45.83.67.232,malicious,61,5,0
45.83.67.235,malicious,59,6,2
45.83.67.236,malicious,59,5,1
45.83.67.237,malicious,59,6,2
45.83.67.239,malicious,62,3,1
45.83.67.24,malicious,57,8,1
45.83.67.244,malicious,59,5,2
45.83.67.245,malicious,61,4,2
45.83.67.25,malicious,59,8,2
45.83.67.251,malicious,57,8,1
45.83.67.27,malicious,61,4,1
45.83.67.3,malicious,61,5,1
45.83.67.31,malicious,59,7,1
45.83.67.34,malicious,59,6,1
45.83.67.47,malicious,58,7,1
45.83.67.48,malicious,62,5,1
45.83.67.55,malicious,60,5,1
45.83.67.57,malicious,59,6,1
45.83.67.60,malicious,59,6,1
45.83.67.64,malicious,61,5,2
45.83.67.70,malicious,57,9,2
45.83.67.71,malicious,59,6,1
45.83.67.73,malicious,58,7,2
45.83.67.75,malicious,60,5,2
45.83.67.79,malicious,55,10,1
45.83.67.8,malicious,59,7,1
45.83.67.83,malicious,56,10,0
45.83.67.9,malicious,60,5,2
45.83.67.92,malicious,60,5,1
45.83.67.94,malicious,60,5,2
45.83.67.99,malicious,57,8,2
45.83.89.150,malicious,0,0,0
45.86.75.22,malicious,63,2,0
45.86.82.114,malicious,59,6,1
45.87.155.100,malicious,64,1,2
45.88.229.32,malicious,63,1,0
45.88.90.144,malicious,53,16,1
45.88.90.147,malicious,62,6,0
45.88.90.23,malicious,57,11,0
45.88.90.24,malicious,62,6,0
45.90.217.119,malicious,0,0,0
45.90.217.130,malicious,62,3,0
45.91.132.155,malicious,62,3,0
45.91.168.157,malicious,0,0,0
45.91.171.169,malicious,55,11,0
45.92.125.178,malicious,63,3,1
45.92.95.250,malicious,58,9,1
45.93.16.114,malicious,62,4,3
45.93.16.12,malicious,65,1,1
45.93.16.154,malicious,61,5,1
45.93.16.194,malicious,58,8,1
45.93.16.234,malicious,60,5,2
45.93.16.240,malicious,61,5,2
45.93.16.86,malicious,59,9,1
45.94.4.228,malicious,66,0,0
45.95.4.228,malicious,0,0,0
46.0.203.109,malicious,55,13,0
46.101.101.44,malicious,61,6,1
46.101.103.192,malicious,58,10,0
46.101.120.68,malicious,60,8,1
46.101.134.97,malicious,64,4,0
46.101.14.222,malicious,0,0,0
46.101.146.208,malicious,60,6,1
46.101.177.147,malicious,62,8,1
46.101.177.204,malicious,61,6,1
46.101.18.185,malicious,62,5,1
46.101.193.150,malicious,63,4,1
46.101.210.6,malicious,63,2,0
46.101.226.182,malicious,59,8,0
46.101.26.168,malicious,60,8,1
46.101.6.245,malicious,62,4,1
46.101.78.34,malicious,66,1,0
46.101.81.193,malicious,62,8,1
46.101.81.242,malicious,62,5,1
46.101.85.168,malicious,0,0,0
46.105.132.32,malicious,55,12,0
46.105.132.33,malicious,63,4,0
46.105.132.35,malicious,63,4,1
46.105.49.52,malicious,61,6,1
46.107.215.239,malicious,54,13,1
46.119.66.95,malicious,0,0,0
46.121.204.121,malicious,63,1,0
46.146.234.12,malicious,62,3,1
46.152.36.117,malicious,0,0,0
46.159.208.100,malicious,0,0,0
46.160.179.117,malicious,58,5,1
46.161.27.54,malicious,61,4,2
46.161.54.57,malicious,61,5,1
46.165.54.2,malicious,59,8,1
46.170.4.206,malicious,58,8,0
46.172.246.197,malicious,60,6,2
46.172.65.13,malicious,59,5,2
46.173.7.29,malicious,57,12,1
46.174.191.28,malicious,57,10,0
46.174.191.29,malicious,61,6,0
46.174.191.30,malicious,60,6,0
46.197.136.112,malicious,61,5,1
46.214.158.57,malicious,63,1,0
46.225.233.154,malicious,64,1,0
46.229.95.103,malicious,62,4,1
46.233.28.137,malicious,63,2,0
46.236.65.59,malicious,57,9,1
46.243.226.248,malicious,62,4,0
46.25.64.154,malicious,63,1,0
46.26.235.102,malicious,62,4,0
46.32.172.208,malicious,61,6,1
46.32.172.75,malicious,56,8,1
46.34.41.2,malicious,62,1,1
46.39.19.67,malicious,59,6,0
46.39.239.67,malicious,62,1,0
46.45.190.43,malicious,63,1,0
46.50.174.214,malicious,63,1,1
46.52.247.154,malicious,59,8,1
46.55.222.200,malicious,61,4,1
46.72.152.18,malicious,64,1,0
46.99.251.244,malicious,61,4,0
47.100.167.99,malicious,59,8,1
47.100.212.136,malicious,63,4,2
47.100.216.16,malicious,63,3,2
47.100.227.174,malicious,58,7,2
47.100.246.208,malicious,62,4,0
47.100.52.69,malicious,64,4,1
47.100.99.188,malicious,62,5,2
47.101.149.216,malicious,0,0,0
47.101.158.147,malicious,61,5,2
47.101.200.72,malicious,62,6,1
47.101.201.11,malicious,64,1,1
47.101.203.247,malicious,64,3,0
47.101.216.23,malicious,63,5,0
47.101.58.204,malicious,0,0,0
47.102.47.71,malicious,61,8,1
47.103.12.115,malicious,62,7,0
47.103.125.57,malicious,66,0,1
47.103.13.38,malicious,62,4,2
47.103.143.174,malicious,64,4,1
47.103.15.230,malicious,0,0,0
47.103.198.29,malicious,0,0,0
47.103.202.248,malicious,63,3,1
47.103.25.205,malicious,62,6,1
47.103.45.204,malicious,65,2,0
47.103.56.127,malicious,60,5,2
47.103.57.73,malicious,62,4,1
47.103.60.190,malicious,66,0,1
47.104.103.103,malicious,57,11,1
47.104.1.143,malicious,62,3,1
47.104.129.239,malicious,62,4,0
47.104.151.31,malicious,58,8,2
47.104.187.169,malicious,58,8,2
47.104.19.93,malicious,0,0,0
47.104.65.176,malicious,63,2,0
47.104.93.234,malicious,61,5,0
47.104.93.82,malicious,60,5,1
47.105.144.136,malicious,0,0,0
47.105.172.59,malicious,59,7,2
47.105.50.250,malicious,59,7,1
47.105.55.251,malicious,59,6,2
47.105.90.35,malicious,62,3,1
47.106.101.39,malicious,61,4,2
47.106.106.51,malicious,61,3,1
47.106.112.20,malicious,59,6,1
47.106.122.51,malicious,61,6,1
47.106.142.238,malicious,61,6,1
47.106.148.195,malicious,60,4,2
47.106.163.230,malicious,0,0,0
47.106.184.187,malicious,60,6,2
47.106.197.113,malicious,0,0,0
47.106.202.190,malicious,63,3,1
47.106.208.139,malicious,59,6,2
47.106.213.68,malicious,65,0,1
47.106.23.3,malicious,0,0,0
